Fecha,Edad,Material,Tratamiento,Repetición,Palma,Altura,Emision foliar,Hojas,Área hoja,Área foliar,Volumen estípite,Peso seco foliar,Masa seca vegetativa,Hojas Mes,Índice de área foliar
2008-08-27,4.9,ASD DXG,6,1,6,102.5,19,54,5.9,320,1423.8,181.3,3616.9,3.16666666666667,5
2009-03-25,5.5,ASD DXG,6,1,6,138,19,44,8.4,369.9,1811.5,294.8,5821.4,3.16666666666667,5.8
2009-07-29,5.8,ASD DXG,6,1,6,150,28,46,6.4,293.7,1891,242.7,7023.7,,4.6
2010-10-04,7,ASD DXG,6,1,6,224,32,35,7.9,275.6,2456,287.2,9486.3,2.28571428571429,4.3
2011-11-10,8.1,ASD DXG,6,1,6,330,28,33,7.7,252.6,2887.2,295.2,8616.6,2.15384615384615,4
2013-01-18,9.3,ASD DXG,6,1,6,362,,30,9.4,282.8,3068.9,314.1,,,4.4
2016-03-16,12.5,ASD DXG,6,1,6,510,,36,9.3,333.3,2720.7,264.5,,,5.2
2018-07-30,14.8,ASD DXG,6,1,6,605,,32,8.8,281.2,3179.7,292.2,,,4.4
2007-02-24,3.4,ASD DXG,6,2,1,25,11,49,4.3,210.8,521.6,128.1,1472.2,,3.3
2008-02-18,4.4,ASD DXG,6,2,1,66,5,53,5.8,307.7,1263.9,193.2,1119.2,,4.8
2008-09-01,4.9,ASD DXG,6,2,1,100.5,20,52,7.6,397.4,1598.4,194.6,4084.9,3.33333333333333,6.2
2009-05-27,5.7,ASD DXG,6,2,1,112,24,46,8.3,380.1,1597.6,276.9,6837.9,3,6
2009-08-06,5.9,ASD DXG,6,2,1,115.8,28,50,7.7,384.5,1490,248.5,7137.7,,6
2011-02-18,7.4,ASD DXG,6,2,1,160,,39,8.9,346.7,1654.3,316.1,,,5.5
2011-11-25,8.2,ASD DXG,6,2,1,234,28,36,11.6,415.8,2286.6,316.1,9127.1,3.11111111111111,6.5
2012-12-06,9.2,ASD DXG,6,2,1,293,,32,12.6,403.4,2072.6,381.2,,,6.3
2015-02-16,11.4,ASD DXG,6,2,1,422,,33,15,494,2531.3,388.2,,,7.8
2016-04-08,12.5,ASD DXG,6,2,1,459,,36,12.6,451.9,2935.8,358.5,,,7.1
2018-08-03,14.8,ASD DXG,6,2,1,535,,37,11.1,411.8,2935.9,431.6,,,6.5
2011-02-18,7.4,ASD DXG,6,2,2,132,,30,7.8,232.6,1286.2,361.8,,,3.7
2011-11-25,8.2,ASD DXG,6,2,2,264,26,35,9.5,332.2,2307.8,326.9,8778.2,2.88888888888889,5.2
2012-12-06,9.2,ASD DXG,6,2,2,319,,30,8.9,266.9,2395.4,438.5,,,4.2
2016-04-08,12.5,ASD DXG,6,2,2,451,,30,10,298.5,2855.8,327.6,,,4.7
2018-08-03,14.8,ASD DXG,6,2,2,560,,34,8,272.3,2833,378.2,,,4.3
2007-02-24,3.4,ASD DXG,6,2,3,12,12,45,2.6,115.3,236.3,66.9,830.9,,1.8
2008-02-18,4.4,ASD DXG,6,2,3,56,6,55,4.3,234.4,932,109.4,769.4,,3.7
2008-09-01,4.9,ASD DXG,6,2,3,73,21,46,5,228.9,1008.3,150.2,3275.8,3.5,3.6
2011-02-18,7.4,ASD DXG,6,2,3,144,,36,3.9,140.4,1327.2,137.5,,,2.2
2011-11-25,8.2,ASD DXG,6,2,3,199.7,30,43,6.7,286.4,1926.9,187.5,5859.6,3.33333333333333,4.5
2012-12-06,9.2,ASD DXG,6,2,3,193,,35,8.3,291.6,1428.2,187,,,4.6
2015-02-16,11.4,ASD DXG,6,2,3,286,,34,7.5,256.5,1647.7,233.4,,,4
2018-08-03,14.8,ASD DXG,6,2,3,448,,28,7.7,215.9,1959.1,205.2,,,3.4
2007-02-24,3.4,ASD DXG,6,2,4,14,10,42,3.6,150.4,246.9,85.6,886.1,,2.4
2008-02-18,4.4,ASD DXG,6,2,4,42,5,58,5,289.9,756.4,157.6,879.5,,4.6
2008-09-01,4.9,ASD DXG,6,2,4,67,20,49,6.2,305.5,1030.2,161.8,3360.3,3.33333333333333,4.8
2009-05-27,5.7,ASD DXG,6,2,4,91,22,47,7.6,356.1,1129.1,239.7,5410,2.75,5.6
2009-08-06,5.9,ASD DXG,6,2,4,97.3,27,46,6.8,311.9,1109,203.2,5621.8,,4.9
2011-02-18,7.4,ASD DXG,6,2,4,150,,36,8.3,298.2,1445.4,260.8,,,4.7
2011-11-25,8.2,ASD DXG,6,2,4,231,29,38,8.9,339.6,2076,290.8,8683.2,3.22222222222222,5.3
2012-12-06,9.2,ASD DXG,6,2,4,276,,36,9.6,347.3,2057.5,288.3,,,5.5
2015-02-16,11.4,ASD DXG,6,2,4,403,,28,10.4,289.8,2612,342.3,,,4.6
2016-04-08,12.5,ASD DXG,6,2,4,509,,35,8.7,304.6,2841.1,417.2,,,4.8
2018-08-03,14.8,ASD DXG,6,2,4,574,,39,10.5,408.1,2903.8,248.2,,,6.4
2011-02-18,7.4,ASD DXG,6,2,5,156,,34,8.5,289.1,1625.7,281.4,,,4.5
2011-11-25,8.2,ASD DXG,6,2,5,227.3,29,33,9.3,308.4,2109.6,372.2,11049.1,3.22222222222222,4.8
2012-12-06,9.2,ASD DXG,6,2,5,290,,33,10.6,349.3,2398.5,348.8,,,5.5
2015-02-16,11.4,ASD DXG,6,2,5,401,,29,10.2,295.7,2768.1,379.3,,,4.6
2016-04-08,12.5,ASD DXG,6,2,5,437,,38,11.1,422.9,2633.4,407.8,,,6.6
2018-08-03,14.8,ASD DXG,6,2,5,551,,37,9.6,355.1,3059.1,399.1,,,5.6
2007-02-24,3.4,ASD DXG,6,2,6,15,12,43,2,87.9,216,69.7,862.5,,1.4
2008-02-18,4.4,ASD DXG,6,2,6,37.5,7,51,3.3,166.8,568.5,93.3,722,,2.6
2008-09-01,4.9,ASD DXG,6,2,6,72,22,48,4.9,233.4,1031,153.8,3508.7,3.66666666666667,3.7
2009-05-27,5.7,ASD DXG,6,2,6,84,25,49,5,246.6,1073.5,196.9,5052.7,3.125,3.9
2009-08-06,5.9,ASD DXG,6,2,6,90.2,30,45,5,225.6,1006.5,195.7,5993.5,,3.5
2011-02-18,7.4,ASD DXG,6,2,6,151,,30,5.1,153.6,1410.1,221,,,2.4
2011-11-25,8.2,ASD DXG,6,2,6,232,31,37,6.2,230.3,1917.2,266.8,8503.7,3.44444444444444,3.6
2012-12-06,9.2,ASD DXG,6,2,6,280.5,,34,8.4,284.8,2121.5,245.8,,,4.5
2016-04-08,12.5,ASD DXG,6,2,6,468,,32,8.4,267.4,2420.5,306.2,,,4.2
2018-08-03,14.8,ASD DXG,6,2,6,587,,35,8,281.7,2957,301.7,,,4.4
2007-02-26,3.4,ASD DXG,6,3,1,25,6,55,4.3,234.6,457,132.7,851.5,,3.7
2008-02-20,4.4,ASD DXG,6,3,1,62,6,51,5.6,287.8,1171.7,241.1,1588.4,,4.5
2008-09-02,4.9,ASD DXG,6,3,1,102,21,50,7.2,359.8,1507.4,279.5,6051.6,3.5,5.7
2009-06-01,5.7,ASD DXG,6,3,1,145,23,43,8.9,380.7,2071,337.9,8022.7,2.875,6
2009-08-07,5.9,ASD DXG,6,3,1,135,27,47,9.9,464.7,1664.8,333.8,9214.2,,7.3
2010-10-11,7,ASD DXG,6,3,1,238,,46,8.7,398.1,2768.2,368.9,,,6.3
2011-11-25,8.2,ASD DXG,6,3,1,309,28,33,10.2,337.3,3337.7,290.9,8550.4,2.15384615384615,5.3
2012-12-06,9.2,ASD DXG,6,3,1,369,,37,9.9,367.9,3011.7,341.8,,,5.8
2015-02-13,11.4,ASD DXG,6,3,1,482,,36,10.4,374.1,3617.7,415.5,,,5.9
2010-10-11,7,ASD DXG,6,3,2,100,,42,10.5,439.2,1147.5,292.3,,,6.9
2011-11-25,8.2,ASD DXG,6,3,2,250,28,36,11.9,427,2528.8,343.3,9919.1,2.15384615384615,6.7
2012-12-06,9.2,ASD DXG,6,3,2,283,,33,14.1,465.1,2587,343.2,,,7.3
2016-04-08,12.5,ASD DXG,6,3,2,431,,38,10.2,389.3,2398.4,350.2,,,6.1
2018-08-03,14.8,ASD DXG,6,3,2,575,,28,13.8,386.4,2341.9,407.7,,,6.1
2007-02-26,3.4,ASD DXG,6,3,3,43,9,68,4.3,294.7,836.5,116.6,1150.4,,4.6
2008-02-20,4.4,ASD DXG,6,3,3,96,7,64,5.2,330.4,1868.9,171.5,1426.9,,5.2
2008-09-02,4.9,ASD DXG,6,3,3,124.3,19,49,6.4,315.4,1773.9,177.1,3579.7,3.16666666666667,5
2009-06-01,5.7,ASD DXG,6,3,3,142,22,48,7.5,357.7,1665.1,234.5,5360.2,2.75,5.6
2010-10-11,7,ASD DXG,6,3,3,243,34,35,8.3,289.2,2563.8,279.9,9827.4,2.125,4.5
2011-11-25,8.2,ASD DXG,6,3,3,301.2,27,34,10.1,344.9,2725.4,251.5,7119.8,2.07692307692308,5.4
2012-12-06,9.2,ASD DXG,6,3,3,370,,33,10.7,354.4,3160.8,321,,,5.6
2016-04-08,12.5,ASD DXG,6,3,3,531,,39,9.9,385.6,3061.2,314.2,,,6.1
2018-08-03,14.8,ASD DXG,6,3,3,615,,30,11.5,345.1,3454,384,,,5.4
2007-02-26,3.4,ASD DXG,6,3,4,5,7,35,1.9,65.4,70.7,50.7,,,1
2008-02-20,4.4,ASD DXG,6,3,4,43,7,36,3.3,118.5,685.4,110.4,855.8,,1.9
2008-09-02,4.9,ASD DXG,6,3,4,53,18,37,4.7,174.7,663.8,135.3,2516.2,3,2.7
2009-06-01,5.7,ASD DXG,6,3,4,58,21,46,5.6,257.9,698.5,192.1,4117.9,2.625,4.1
2009-08-07,5.9,ASD DXG,6,3,4,45,32,48,5.2,251,564.2,204.8,6621.6,,3.9
2010-10-11,7,ASD DXG,6,3,4,111,31,34,6.4,216.5,1033.8,272.3,8566.1,2.21428571428571,3.4
2011-11-25,8.2,ASD DXG,6,3,4,170.3,8,31,0,0,1438.6,,,,
2012-12-06,9.2,ASD DXG,6,3,4,193,,40,5.5,221.8,1512.2,257.5,,,3.5
2015-02-13,11.4,ASD DXG,6,3,4,309,,28,9.2,256.4,2012.4,313.8,,,4
2016-04-08,12.5,ASD DXG,6,3,4,352,,26,9.9,256.1,1886.9,346.4,,,4
2018-08-03,14.8,ASD DXG,6,3,4,550,,27,9.2,248.6,2947.4,309.1,,,3.9
2010-10-11,7,ASD DXG,6,3,5,191,,37,7.1,262.6,2085.7,245.7,,,4.1
2011-11-25,8.2,ASD DXG,6,3,5,224,27,37,9.9,366.2,2232.8,297.6,8304.4,2.07692307692308,5.8
2012-12-06,9.2,ASD DXG,6,3,5,284,,36,9.8,351.3,2271.6,325.8,,,5.5
2015-02-13,11.4,ASD DXG,6,3,5,371,,29,9.8,282.9,2673.7,324.2,,,4.4
2016-04-08,12.5,ASD DXG,6,3,5,420,,34,8.5,287.3,2471.8,339.1,,,4.5
2018-08-03,14.8,ASD DXG,6,3,5,504,,38,10.2,387.2,2841.4,333.9,,,6.1
2007-02-26,3.4,ASD DXG,6,3,6,38,8,62,4.8,300.6,716.9,141.8,1221.3,,4.7
2008-02-20,4.4,ASD DXG,6,3,6,72,5,50,5.1,253.1,1382,205.2,1193.4,,4
2008-09-02,4.9,ASD DXG,6,3,6,110,19,55,6.9,377,1726.1,171.3,3464.1,3.16666666666667,5.9
2009-06-01,5.7,ASD DXG,6,3,6,118,23,47,6.6,310.7,1652.1,261.5,6213.9,2.875,4.9
2009-08-07,5.9,ASD DXG,6,3,6,122,28,53,7.5,395.2,1635.8,207.9,6019.5,,6.2
2010-10-11,7,ASD DXG,6,3,6,214,,39,6.6,259,2282.1,274.8,,,4.1
2011-11-25,8.2,ASD DXG,6,3,6,287,30,38,8.7,332.1,3149.3,328.8,10244.6,2.30769230769231,5.2
2012-12-06,9.2,ASD DXG,6,3,6,313,,34,9.7,330.3,2605.8,380,,,5.2
2015-02-13,11.4,ASD DXG,6,3,6,421,,30,10,298.9,2978.6,321.5,,,4.7
2016-04-08,12.5,ASD DXG,6,3,6,487,,37,8.3,308.6,2903.6,340.3,,,4.9
2018-08-03,14.8,ASD DXG,6,3,6,594,,40,9.5,381.7,3272.4,351.6,,,6
2007-03-02,3.4,ASD DXG,6,4,1,50,11,51,5.9,301.7,852.5,157.7,1838.4,,4.7
2008-03-05,4.4,ASD DXG,6,4,1,81,9,49,7.1,346.5,1572.4,273,2647,,5.4
2008-09-06,4.9,ASD DXG,6,4,1,112,17,49,6.3,307.4,1610.7,244.4,4350.5,2.83333333333333,4.8
2009-08-09,5.9,ASD DXG,6,4,1,175,26,48,8,384.4,2293.4,270.9,7321.6,2.36363636363636,6
2010-10-14,7,ASD DXG,6,4,1,230,32,36,9.1,326.3,2570.8,283.7,9390.3,2.28571428571429,5.1
2011-12-02,8.2,ASD DXG,6,4,1,263.5,28,34,8.3,281.2,2491.5,298.3,8654.4,2.15384615384615,4.4
2012-11-30,9.2,ASD DXG,6,4,1,361,,37,9.6,356.3,3113.1,302.1,,,5.6
2015-02-18,11.4,ASD DXG,6,4,1,470,,38,9.3,354.5,3119.1,271.7,,,5.6
2016-04-18,12.6,ASD DXG,6,4,1,559,,39,7.6,296.8,3689.4,334.8,,,4.7
2018-08-13,14.9,ASD DXG,6,4,1,649,,32,7.6,241.7,3096.7,335.9,,,3.8
2010-10-14,7,ASD DXG,6,4,2,200,,43,0,0,1917.3,250.3,,,
2011-12-02,8.2,ASD DXG,6,4,2,275,27,31,7.4,229.7,2236.9,312.9,8719.2,2.07692307692308,3.6
2012-11-30,9.2,ASD DXG,6,4,2,330,,33,8.3,274.6,2633.5,267.2,,,4.3
2015-02-18,11.4,ASD DXG,6,4,2,443,,38,9.8,372.3,2570.5,334,,,5.9
2016-04-18,12.6,ASD DXG,6,4,2,523,,34,8.2,280.1,2794.9,296.3,,,4.4
2018-08-13,14.9,ASD DXG,6,4,2,624,,30,10.9,328.4,2857.2,336.2,,,5.2
2007-03-02,3.4,ASD DXG,6,4,3,50,10,61,5.5,337.3,937.4,142.7,1540.8,,5.3
2008-03-05,4.4,ASD DXG,6,4,3,72,8,51,6.5,331.4,1300.2,187.2,1655.1,,5.2
2008-09-06,4.9,ASD DXG,6,4,3,86,20,48,5.9,283.4,1318.7,203.1,4222.1,3.33333333333333,4.5
2009-08-09,5.9,ASD DXG,6,4,3,145,30,40,6.8,270.6,1667.7,295.5,9068.4,2.72727272727273,4.3
2010-10-14,7,ASD DXG,6,4,3,213,35,37,7.7,284.8,2247.6,295.2,10603.9,2.5,4.5
2011-12-02,8.2,ASD DXG,6,4,3,325,30,34,8.2,280,2802.6,286.7,8941.8,2.30769230769231,4.4
2012-11-30,9.2,ASD DXG,6,4,3,345,,37,9.4,349,2745.7,288.6,,,5.5
2015-02-18,11.4,ASD DXG,6,4,3,477,,32,10.1,322.3,3048.3,363.9,,,5.1
2016-04-18,12.6,ASD DXG,6,4,3,575,,37,9.9,367.6,3253.7,328.4,,,5.8
2018-08-13,14.9,ASD DXG,6,4,3,740,,28,10,279.1,3309.2,364.3,,,4.4
2007-03-02,3.4,ASD DXG,6,4,4,37,10,55,5.4,297.3,638.5,178.5,1862.5,,4.7
2008-03-05,4.4,ASD DXG,6,4,4,72,8,55,7.9,432.8,1365.2,282,2421.6,,6.8
2008-09-06,4.9,ASD DXG,6,4,4,97,18,51,6.3,323.8,1430.3,240.3,4498.3,3,5.1
2009-08-09,5.9,ASD DXG,6,4,4,152,30,48,7.1,340.1,1984.2,328,10078.9,2.72727272727273,5.3
2010-10-14,7,ASD DXG,6,4,4,221,26,34,8.7,294.5,2492.1,309.8,8356.4,1.85714285714286,4.6
2011-12-02,8.2,ASD DXG,6,4,4,296.8,29,36,8.3,300.4,2751.9,286.3,8634.8,2.23076923076923,4.7
2012-11-30,9.2,ASD DXG,6,4,4,362,,36,10.8,388.3,3366.4,313.4,,,6.1
2015-02-18,11.4,ASD DXG,6,4,4,476,,36,9.5,341.5,3200.7,296.7,,,5.4
2016-04-18,12.6,ASD DXG,6,4,4,538,,41,9.1,371.7,3612,297.4,,,5.8
2018-08-13,14.9,ASD DXG,6,4,4,666,,37,8.7,321.6,3619.5,311.3,,,5.1
2010-10-14,7,ASD DXG,6,4,5,213,,40,8.7,348.1,2147.8,259.5,,,5.5
2011-12-02,8.2,ASD DXG,6,4,5,272,27,43,8.9,380.7,2538.6,293.3,8225.4,2.07692307692308,6
2012-11-30,9.2,ASD DXG,6,4,5,348,,33,10.6,349.5,2765.8,302.3,,,5.5
2016-04-18,12.6,ASD DXG,6,4,5,586,,44,8.1,355.9,3134.1,227.1,,,5.6
2018-08-13,14.9,ASD DXG,6,4,5,637,,35,9.6,334.4,2916.7,304.2,,,5.3
2007-03-02,3.4,ASD DXG,6,4,6,40,11,60,4.6,278,786.2,108.6,1289.9,,4.4
2008-03-05,4.4,ASD DXG,6,4,6,71,9,53,6.6,348.5,1202,235.9,2268.5,,5.5
2008-09-06,4.9,ASD DXG,6,4,6,102,19,53,6.4,337.5,1353.3,201.3,3988.3,3.16666666666667,5.3
2009-08-09,5.9,ASD DXG,6,4,6,169,26,43,7.1,306.3,0,237.1,6165.9,2.36363636363636,4.8
2010-10-14,7,ASD DXG,6,4,6,232,33,39,9,351,2237.3,273.1,9284.2,2.35714285714286,5.5
2011-12-02,8.2,ASD DXG,6,4,6,317.5,34,36,9.2,332.7,2800.1,265.7,9374.1,2.61538461538462,5.2
2012-11-30,9.2,ASD DXG,6,4,6,381,,37,10.4,385.9,3327.1,260.6,,,6.1
2016-04-18,12.6,ASD DXG,6,4,6,590,,39,9.5,370.2,3431.4,262.5,,,5.8
2018-08-13,14.9,ASD DXG,6,4,6,728,,33,9.7,320.4,3411.3,321.9,,,5
2007-02-16,3.4,ASD DXN,7,1,1,60,9,69,5.5,378.5,1457,93.8,1021,,5.9
2008-02-08,4.4,ASD DXN,7,1,1,102.3,6,54,8.2,442.6,2173.2,206,1499.2,,7
2008-08-27,4.9,ASD DXN,7,1,1,134.3,20,53,6.7,354.8,1882,245.1,5129.4,3.33333333333333,5.6
2009-03-31,5.5,ASD DXN,7,1,1,143,18,49,10.2,497.4,1915.7,286.2,5384.2,2.57142857142857,7.8
2009-07-30,5.8,ASD DXN,7,1,1,176,28,51,8.5,432.9,2232.9,284,8222,,6.8
2010-10-04,7,ASD DXN,7,1,1,260,34,43,8.8,377.5,3054.6,254.7,9028.5,2.42857142857143,5.9
2011-11-09,8.1,ASD DXN,7,1,1,343,28,40,9.4,375.5,3331.8,348.1,10150.9,2.15384615384615,5.9
2012-12-13,9.2,ASD DXN,7,1,1,380,,34,8.3,281.1,3074.4,288.6,,,4.4
2016-03-18,12.5,ASD DXN,7,1,1,523,,40,8.2,329.9,2842.2,318.5,,,5.2
2010-10-04,7,ASD DXN,7,1,2,264,,42,9.8,410.1,3218.3,268.6,,,6.4
2011-11-09,8.1,ASD DXN,7,1,2,347.3,26,34,12.4,422.7,3437.8,299.5,8203.7,2,6.6
2012-12-13,9.2,ASD DXN,7,1,2,422,,31,13.2,409,3102.6,322.7,,,6.4
2015-02-11,11.4,ASD DXN,7,1,2,558,,34,12.4,422.6,4420.8,352.7,535.4,,6.6
2016-03-18,12.5,ASD DXN,7,1,2,613,,35,12.8,447.9,3989.9,399,,,7
2018-08-01,14.8,ASD DXN,7,1,2,710,,32,9.7,310.5,4598,327.1,556.8,,4.9
2007-02-17,3.4,ASD DXN,7,1,3,52.4,7,58,5.3,306.2,1119.7,159.4,1251.5,,4.8
2008-02-08,4.4,ASD DXN,7,1,3,87,8,62,6.1,377.8,1582.8,226,1999.5,,5.9
2008-08-27,4.9,ASD DXN,7,1,3,117,18,47,7.3,344,1489.4,190.2,3604.3,3,5.4
2009-03-31,5.5,ASD DXN,7,1,3,136,18,48,7.6,363.4,1606.9,220.9,4171.4,2.57142857142857,5.7
2009-07-30,5.8,ASD DXN,7,1,3,158,27,43,7.7,329.9,1896.1,225,6305.7,,5.2
2010-10-04,7,ASD DXN,7,1,3,222,38,38,9,343.4,2111.2,213.3,8362.3,2.71428571428571,5.4
2011-11-09,8.1,ASD DXN,7,1,3,287.5,27,34,8.8,299.7,2548.1,229.1,6495.2,2.07692307692308,4.7
2012-12-13,9.2,ASD DXN,7,1,3,316,,31,9.6,297.7,2316.4,238.7,,,4.7
2016-03-18,12.5,ASD DXN,7,1,3,474,,32,9.5,304.1,2776.3,255.4,,,4.8
2007-02-16,3.4,ASD DXN,7,1,4,29.5,8,52,5.6,291.4,802.8,163,1400.9,,4.6
2008-02-08,4.4,ASD DXN,7,1,4,52.1,6,52,7,365.5,947.8,234.8,1523.3,,5.7
2008-08-27,4.9,ASD DXN,7,1,4,80.1,18,50,8.2,409.3,1150.2,238.4,4431,3,6.4
2009-03-31,5.5,ASD DXN,7,1,4,102,17,50,8.2,411.2,1483.3,259.1,4584.8,2.42857142857143,6.5
2009-07-30,5.8,ASD DXN,7,1,4,107.2,26,66,7.5,496.9,1626.5,227.9,6122.5,,7.8
2010-10-04,7,ASD DXN,7,1,4,159,29,37,9.4,346.1,1682.1,273.2,8125.3,2.07142857142857,5.4
2011-11-09,8.1,ASD DXN,7,1,4,323.5,25,34,10.6,360.3,2548.2,308.7,8027.2,1.92307692307692,5.7
2012-12-13,9.2,ASD DXN,7,1,4,232,,31,10.5,326.3,1569.6,336,,,5.1
2015-02-11,11.4,ASD DXN,7,1,4,447,,30,11.3,340.2,2712,308.5,,,5.3
2016-03-18,12.5,ASD DXN,7,1,4,376,,30,9.5,283.9,1910,305,,,4.5
2018-07-31,14.8,ASD DXN,7,1,4,437,,30,9.5,283.5,2155.7,230.5,,,4.5
2010-10-04,7,ASD DXN,7,1,5,215,,43,9.9,425,2755.8,324.5,,,6.7
2011-11-09,8.1,ASD DXN,7,1,5,292,25,35,11.8,411.9,3412.3,387.8,10107.8,1.92307692307692,6.5
2012-12-13,9.2,ASD DXN,7,1,5,319,,32,10.2,327,2674.4,356.5,,,5.1
2015-02-11,11.4,ASD DXN,7,1,5,407,,37,10.1,373.6,3106.4,420.7,,,5.9
2016-03-18,12.5,ASD DXN,7,1,5,438,,32,11.2,357.5,3054.1,441.1,,,5.6
2018-07-31,14.8,ASD DXN,7,1,5,610,,22,10.3,227.4,3781,432.8,,,3.6
2007-02-17,3.4,ASD DXN,7,1,6,63,13,70,5,351.4,1433.7,135.3,1932.1,,5.5
2008-02-08,4.4,ASD DXN,7,1,6,110,7,58,6.9,401.4,2283.8,217.5,1798.8,,6.3
2008-08-27,4.9,ASD DXN,7,1,6,146,22,58,6.4,369.2,1981.4,207.2,4798.4,3.66666666666667,5.8
2009-03-31,5.5,ASD DXN,7,1,6,173,19,57,7.7,436.7,2390,221.9,4505.7,2.71428571428571,6.9
2009-07-30,5.8,ASD DXN,7,1,6,196,29,50,7.9,394.7,2500,233,7059.4,,6.2
2010-10-04,7,ASD DXN,7,1,6,270,38,48,8.4,402.8,3183.6,220.8,8776.3,2.71428571428571,6.3
2011-11-09,8.1,ASD DXN,7,1,6,345,31,38,9.2,349.7,3593.6,281.8,9171.5,2.38461538461538,5.5
2012-12-13,9.2,ASD DXN,7,1,6,370,,27,8.2,220.9,3126.1,280.1,,,3.5
2015-02-11,11.4,ASD DXN,7,1,6,468,,38,10.7,407.6,3386.8,345.7,,,6.4
2016-03-18,12.5,ASD DXN,7,1,6,525,,40,7.9,315.6,2903,287.8,,,5
2018-07-31,14.8,ASD DXN,7,1,6,608,,44,7.8,343.6,3912.1,332.4,,,5.4
2007-02-21,3.4,ASD DXN,7,2,1,30,10,59,5,294.5,621.3,145.6,1531,,4.6
2008-02-14,4.4,ASD DXN,7,2,1,77,5,57,7,401.3,1407.9,216.6,1253.7,,6.3
2008-08-29,4.9,ASD DXN,7,2,1,100,20,56,8.3,462.9,1379.4,236.4,4894.6,3.33333333333333,7.3
2009-04-03,5.5,ASD DXN,7,2,1,110,19,48,7.8,372.5,1509.4,295.6,5800.1,2.71428571428571,5.9
2009-07-31,5.8,ASD DXN,7,2,1,128.2,27,46,6.8,310.9,1647.6,262.4,7284.2,,4.9
2010-10-05,7,ASD DXN,7,2,1,140,32,41,8.4,342.5,1470.5,237.8,7786.2,2.28571428571429,5.4
2011-11-11,8.1,ASD DXN,7,2,1,234,27,35,9,315.4,2121.6,245.6,6888.9,2.07692307692308,5
2012-12-10,9.2,ASD DXN,7,2,1,273,,39,9.5,369.5,2148.4,263.8,,,5.8
2015-02-12,11.4,ASD DXN,7,2,1,358,,32,9,286.9,2429.6,285.7,,,4.5
2016-03-31,12.5,ASD DXN,7,2,1,0,,36,0,0,0,,,,
2010-10-05,7,ASD DXN,7,2,2,180,,33,9.2,303.5,1806,302.2,,,4.8
2011-11-11,8.1,ASD DXN,7,2,2,243,28,37,10.7,397.1,2197.2,320.2,9232.7,2.15384615384615,6.2
2012-12-10,9.2,ASD DXN,7,2,2,302,,34,11.8,401.9,2567,337.3,,,6.3
2015-02-12,11.4,ASD DXN,7,2,2,411,,40,12.1,482.5,2717,413.3,,,7.6
2018-08-02,14.8,ASD DXN,7,2,2,605,,34,11.4,389,3359.5,392.9,,,6.1
2007-02-21,3.4,ASD DXN,7,2,3,30,9,57,4.5,257.6,645.2,167.6,1586.3,,4
2008-02-14,4.4,ASD DXN,7,2,3,94,4,55,6.8,375.4,2148.4,268.2,1333.1,,5.9
2008-08-29,4.9,ASD DXN,7,2,3,120,18,52,7.9,411.9,1916.6,319.2,5977.6,3,6.5
2009-04-03,5.5,ASD DXN,7,2,3,165,15,44,9.1,398.6,2240.1,307.2,4878.6,2.14285714285714,6.3
2009-07-31,5.8,ASD DXN,7,2,3,173.5,22,43,8.5,365.2,2452.8,338.7,7748.5,,5.7
2010-10-05,7,ASD DXN,7,2,3,290,25,32,8.9,285.7,3277.6,335.8,8791.7,1.78571428571429,4.5
2011-11-11,8.1,ASD DXN,7,2,3,362,31,39,10.8,419.6,3857.3,300.8,9793.3,2.38461538461538,6.6
2012-12-10,9.2,ASD DXN,7,2,3,448,,33,12.2,402.7,3754.4,441.5,,,6.3
2016-03-31,12.5,ASD DXN,7,2,3,583,,34,0,0,3505.4,,,,
2018-08-02,14.8,ASD DXN,7,2,3,731,,40,11.7,467.7,3432.3,412.5,,,7.4
2007-02-21,3.4,ASD DXN,7,2,4,27,8,48,5.4,260.1,559.2,157.1,1324.9,,4.1
2008-02-14,4.4,ASD DXN,7,2,4,69,6,50,7.4,371.2,1425.6,263.3,1752.6,,5.8
2008-08-29,4.9,ASD DXN,7,2,4,94.5,17,49,7.6,371.2,1407.4,254.6,4498.6,2.83333333333333,5.8
2009-07-31,5.8,ASD DXN,7,2,4,132.5,,42,5.5,231.6,1657.5,298.9,,,3.6
2010-10-05,7,ASD DXN,7,2,4,180,29,35,9.2,323.5,2101.1,275.9,8256.7,2.07142857142857,5.1
2011-11-11,8.1,ASD DXN,7,2,4,241,25,38,9.3,353.3,2461.1,284.5,7411,1.92307692307692,5.6
2012-12-10,9.2,ASD DXN,7,2,4,282,,30,10.6,319.5,2482.8,351.4,,,5
2015-02-12,11.4,ASD DXN,7,2,4,376,,31,12,372.6,2852.6,381,,,5.9
2016-03-31,12.5,ASD DXN,7,2,4,431,,32,12,384,2807.9,357.4,,,6
2018-08-02,14.8,ASD DXN,7,2,4,531,,33,12.5,411.9,3187.7,423.8,,,6.5
2010-10-05,7,ASD DXN,7,2,5,154,,37,8.9,328,1817.3,336.6,,,5.2
2011-11-11,8.1,ASD DXN,7,2,5,225,29,36,11,395.1,2203.5,366.6,10898.8,2.23076923076923,6.2
2012-12-10,9.2,ASD DXN,7,2,5,250,,29,10.7,310.5,2252.7,490.2,,,4.9
2016-03-31,12.5,ASD DXN,7,2,5,0,,32,0,0,0,,,,
