Siembra;Año;Mes;Fecha;Edad;Tratamiento;Repetición;Palma;RFF_kg;NR_unidad;PMR_kg;Ton_ha
1/10/2003;2007;6;1/06/2007;3.67;2;3;6;10.0;3.0;3.3;1.4
1/10/2003;2007;6;1/06/2007;3.67;2;4;1;12.5;2.0;6.3;1.8
1/10/2003;2007;6;1/06/2007;3.67;2;4;2;19.3;4.0;4.8;2.8
1/10/2003;2007;6;1/06/2007;3.67;2;4;3;11.0;2.0;5.5;1.6
1/10/2003;2007;6;1/06/2007;3.67;2;4;4;20.0;4.0;5.0;2.9
1/10/2003;2007;6;1/06/2007;3.67;2;4;5;12.3;3.0;4.1;1.8
1/10/2003;2007;6;1/06/2007;3.67;2;4;6;15.0;3.0;5.0;2.1
1/10/2003;2007;6;1/06/2007;3.67;3;1;1;13.5;4.0;3.4;1.9
1/10/2003;2007;6;1/06/2007;3.67;3;1;2;18.8;4.0;4.7;2.7
1/10/2003;2007;6;1/06/2007;3.67;3;1;3;3.0;1.0;3.0;0.4
1/10/2003;2007;6;1/06/2007;3.67;3;1;4;5.3;2.0;2.6;0.8
1/10/2003;2007;6;1/06/2007;3.67;3;1;5;8.5;2.0;4.3;1.2
1/10/2003;2007;6;1/06/2007;3.67;3;1;6;7.5;2.0;3.8;1.1
1/10/2003;2007;6;1/06/2007;3.67;3;2;1;3.3;2.0;1.6;0.5
1/10/2003;2007;6;1/06/2007;3.67;3;2;2;4.3;2.0;2.1;0.6
1/10/2003;2007;6;1/06/2007;3.67;3;2;3;3.5;1.0;3.5;0.5
1/10/2003;2007;6;1/06/2007;3.67;3;2;4;12.3;3.0;4.1;1.8
1/10/2003;2007;6;1/06/2007;3.67;3;2;5;8.8;2.0;4.4;1.3
1/10/2003;2007;6;1/06/2007;3.67;3;2;6;4.3;2.0;2.1;0.6
1/10/2003;2007;6;1/06/2007;3.67;3;3;1;7.0;2.0;3.5;1.0
1/10/2003;2007;6;1/06/2007;3.67;3;3;2;9.8;3.0;3.3;1.4
1/10/2003;2007;6;1/06/2007;3.67;3;3;3;7.5;2.0;3.8;1.1
1/10/2003;2007;6;1/06/2007;3.67;3;3;4;6.3;2.0;3.1;0.9
1/10/2003;2007;6;1/06/2007;3.67;3;3;5;4.3;1.0;4.3;0.6
1/10/2003;2007;6;1/06/2007;3.67;3;3;6;5.0;1.0;5.0;0.7
1/10/2003;2007;6;1/06/2007;3.67;3;4;3;4.0;1.0;4.0;0.6
1/10/2003;2007;6;1/06/2007;3.67;3;4;4;15.0;4.0;3.8;2.1
1/10/2003;2007;6;1/06/2007;3.67;3;4;5;6.8;1.0;6.8;1.0
1/10/2003;2007;6;1/06/2007;3.67;3;4;6;13.0;3.0;4.3;1.9
1/10/2003;2007;6;1/06/2007;3.67;4;1;1;3.0;1.0;3.0;0.4
1/10/2003;2007;6;1/06/2007;3.67;4;1;2;22.5;4.0;5.6;3.2
1/10/2003;2007;6;1/06/2007;3.67;4;1;3;14.8;3.0;4.9;2.1
1/10/2003;2007;6;1/06/2007;3.67;4;1;4;2.5;1.0;2.5;0.4
1/10/2003;2007;6;1/06/2007;3.67;4;1;5;9.0;2.0;4.5;1.3
1/10/2003;2007;6;1/06/2007;3.67;4;1;6;19.8;5.0;4.0;2.8
1/10/2003;2007;6;1/06/2007;3.67;4;2;1;5.5;3.0;1.8;0.8
1/10/2003;2007;6;1/06/2007;3.67;4;2;2;5.8;1.0;5.8;0.8
1/10/2003;2007;6;1/06/2007;3.67;4;2;3;7.8;3.0;2.6;1.1
1/10/2003;2007;6;1/06/2007;3.67;4;2;4;18.8;4.0;4.7;2.7
1/10/2003;2007;6;1/06/2007;3.67;4;2;5;2.5;1.0;2.5;0.4
1/10/2003;2007;6;1/06/2007;3.67;4;2;6;7.0;2.0;3.5;1.0
1/10/2003;2007;6;1/06/2007;3.67;4;3;1;9.3;2.0;4.6;1.3
1/10/2003;2007;6;1/06/2007;3.67;4;3;2;9.3;4.0;2.3;1.3
1/10/2003;2007;6;1/06/2007;3.67;4;3;3;5.3;2.0;2.6;0.8
1/10/2003;2007;6;1/06/2007;3.67;4;3;4;2.0;1.0;2.0;0.3
1/10/2003;2007;6;1/06/2007;3.67;4;3;5;2.3;1.0;2.3;0.3
1/10/2003;2007;6;1/06/2007;3.67;4;3;6;8.0;3.0;2.7;1.1
1/10/2003;2007;6;1/06/2007;3.67;4;4;1;12.8;4.0;3.2;1.8
1/10/2003;2007;6;1/06/2007;3.67;4;4;2;10.5;2.0;5.3;1.5
1/10/2003;2007;6;1/06/2007;3.67;4;4;3;4.0;1.0;4.0;0.6
1/10/2003;2007;6;1/06/2007;3.67;4;4;4;10.5;3.0;3.5;1.5
1/10/2003;2007;6;1/06/2007;3.67;4;4;6;4.8;1.0;4.8;0.7
1/10/2003;2007;6;1/06/2007;3.67;5;1;1;20.5;4.0;5.1;2.9
1/10/2003;2007;6;1/06/2007;3.67;5;1;2;15.3;4.0;3.8;2.2
1/10/2003;2007;6;1/06/2007;3.67;5;1;3;7.3;2.0;3.6;1.0
1/10/2003;2007;6;1/06/2007;3.67;5;1;4;10.3;3.0;3.4;1.5
1/10/2003;2007;6;1/06/2007;3.67;5;1;6;3.0;1.0;3.0;0.4
1/10/2003;2007;6;1/06/2007;3.67;5;2;1;7.3;1.0;7.3;1.0
1/10/2003;2007;6;1/06/2007;3.67;5;2;2;9.8;3.0;3.3;1.4
1/10/2003;2007;6;1/06/2007;3.67;5;2;3;5.3;1.0;5.3;0.8
1/10/2003;2007;6;1/06/2007;3.67;5;2;5;3.5;1.0;3.5;0.5
1/10/2003;2007;6;1/06/2007;3.67;5;2;6;17.5;3.0;5.8;2.5
1/10/2003;2007;6;1/06/2007;3.67;5;3;1;7.8;2.0;3.9;1.1
1/10/2003;2007;6;1/06/2007;3.67;5;3;2;2.5;1.0;2.5;0.4
1/10/2003;2007;6;1/06/2007;3.67;5;3;3;7.5;2.0;3.8;1.1
1/10/2003;2007;6;1/06/2007;3.67;5;3;4;6.3;2.0;3.1;0.9
1/10/2003;2007;6;1/06/2007;3.67;5;3;5;5.0;1.0;5.0;0.7
1/10/2003;2007;6;1/06/2007;3.67;5;3;6;8.3;2.0;4.1;1.2
1/10/2003;2007;6;1/06/2007;3.67;5;4;2;13.0;2.0;6.5;1.9
1/10/2003;2007;6;1/06/2007;3.67;5;4;3;4.5;1.0;4.5;0.6
1/10/2003;2007;6;1/06/2007;3.67;5;4;4;8.0;1.0;8.0;1.1
1/10/2003;2007;6;1/06/2007;3.67;5;4;5;16.5;3.0;5.5;2.4
1/10/2003;2007;6;1/06/2007;3.67;5;4;6;6.5;1.0;6.5;0.9
1/10/2003;2007;6;1/06/2007;3.67;6;1;1;13.3;3.0;4.4;1.9
1/10/2003;2007;6;1/06/2007;3.67;6;1;2;8.5;3.0;2.8;1.2
1/10/2003;2007;6;1/06/2007;3.67;6;1;3;12.5;3.0;4.2;1.8
1/10/2003;2007;6;1/06/2007;3.67;6;1;4;17.3;3.0;5.8;2.5
1/10/2003;2007;6;1/06/2007;3.67;6;1;5;20.3;5.0;4.1;2.9
1/10/2003;2007;6;1/06/2007;3.67;6;1;6;4.0;1.0;4.0;0.6
1/10/2003;2007;6;1/06/2007;3.67;6;2;1;5.0;1.0;5.0;0.7
1/10/2003;2007;6;1/06/2007;3.67;6;2;3;2.0;1.0;2.0;0.3
1/10/2003;2007;6;1/06/2007;3.67;6;2;4;4.5;1.0;4.5;0.6
1/10/2003;2007;6;1/06/2007;3.67;6;2;5;6.8;2.0;3.4;1.0
1/10/2003;2007;6;1/06/2007;3.67;6;3;1;4.5;1.0;4.5;0.6
1/10/2003;2007;6;1/06/2007;3.67;6;3;2;10.5;3.0;3.5;1.5
1/10/2003;2007;6;1/06/2007;3.67;6;3;6;5.0;1.0;5.0;0.7
1/10/2003;2007;6;1/06/2007;3.67;6;4;1;13.0;2.0;6.5;1.9
1/10/2003;2007;6;1/06/2007;3.67;6;4;2;11.5;2.0;5.8;1.6
1/10/2003;2007;6;1/06/2007;3.67;6;4;3;14.3;2.0;7.1;2.0
1/10/2003;2007;6;1/06/2007;3.67;6;4;4;7.0;1.0;7.0;1.0
1/10/2003;2007;6;1/06/2007;3.67;6;4;5;16.3;3.0;5.4;2.3
1/10/2003;2007;6;1/06/2007;3.67;6;4;6;15.3;3.0;5.1;2.2
1/10/2003;2007;6;1/06/2007;3.67;7;1;2;18.3;4.0;4.6;2.6
1/10/2003;2007;6;1/06/2007;3.67;7;1;3;13.8;3.0;4.6;2.0
1/10/2003;2007;6;1/06/2007;3.67;7;1;4;12.5;3.0;4.2;1.8
1/10/2003;2007;6;1/06/2007;3.67;7;1;5;18.3;3.0;6.1;2.6
1/10/2003;2007;6;1/06/2007;3.67;7;1;6;6.5;2.0;3.3;0.9
1/10/2003;2007;6;1/06/2007;3.67;7;2;1;9.0;2.0;4.5;1.3
1/10/2003;2007;6;1/06/2007;3.67;7;2;2;4.8;2.0;2.4;0.7
1/10/2003;2007;6;1/06/2007;3.67;7;2;4;4.8;1.0;4.8;0.7
1/10/2003;2007;6;1/06/2007;3.67;7;2;5;11.3;2.0;5.6;1.6
1/10/2003;2007;6;1/06/2007;3.67;7;2;6;23.3;4.0;5.8;3.3
1/10/2003;2007;6;1/06/2007;3.67;7;3;2;7.8;2.0;3.9;1.1
1/10/2003;2007;6;1/06/2007;3.67;7;3;4;5.8;2.0;2.9;0.8
1/10/2003;2007;6;1/06/2007;3.67;7;3;6;7.5;2.0;3.8;1.1
1/10/2003;2007;6;1/06/2007;3.67;7;4;3;15.8;3.0;5.3;2.3
1/10/2003;2007;6;1/06/2007;3.67;7;4;4;19.3;3.0;6.4;2.8
1/10/2003;2007;6;1/06/2007;3.67;7;4;5;9.0;2.0;4.5;1.3
1/10/2003;2007;6;1/06/2007;3.67;7;4;6;6.5;1.0;6.5;0.9
1/10/2003;2007;6;1/06/2007;3.67;8;1;1;5.0;1.0;5.0;0.7
1/10/2003;2007;6;1/06/2007;3.67;8;1;2;6.0;1.0;6.0;0.9
1/10/2003;2007;6;1/06/2007;3.67;8;1;3;8.0;2.0;4.0;1.1
1/10/2003;2007;6;1/06/2007;3.67;8;1;4;6.8;2.0;3.4;1.0
1/10/2003;2007;6;1/06/2007;3.67;8;1;5;5.0;1.0;5.0;0.7
1/10/2003;2007;6;1/06/2007;3.67;8;2;2;6.3;2.0;3.1;0.9
1/10/2003;2007;6;1/06/2007;3.67;8;3;1;8.0;3.0;2.7;1.1
1/10/2003;2007;6;1/06/2007;3.67;8;3;2;2.0;1.0;2.0;0.3
1/10/2003;2007;6;1/06/2007;3.67;8;3;3;7.0;2.0;3.5;1.0
1/10/2003;2007;6;1/06/2007;3.67;8;3;4;3.0;1.0;3.0;0.4
1/10/2003;2007;6;1/06/2007;3.67;8;3;6;7.3;2.0;3.6;1.0
1/10/2003;2007;6;1/06/2007;3.67;8;4;1;42.0;5.0;8.4;6.0
1/10/2003;2007;6;1/06/2007;3.67;8;4;2;17.0;4.0;4.3;2.4
1/10/2003;2007;6;1/06/2007;3.67;8;4;4;12.5;2.0;6.3;1.8
1/10/2003;2007;6;1/06/2007;3.67;9;1;1;6.8;1.0;6.8;1.0
1/10/2003;2007;6;1/06/2007;3.67;9;1;2;10.0;2.0;5.0;1.4
1/10/2003;2007;6;1/06/2007;3.67;9;1;3;5.5;1.0;5.5;0.8
1/10/2003;2007;6;1/06/2007;3.67;9;1;4;14.8;3.0;4.9;2.1
1/10/2003;2007;6;1/06/2007;3.67;9;1;5;6.0;3.0;2.0;0.9
1/10/2003;2007;6;1/06/2007;3.67;9;2;1;13.5;3.0;4.5;1.9
1/10/2003;2007;6;1/06/2007;3.67;9;2;2;3.0;1.0;3.0;0.4
1/10/2003;2007;6;1/06/2007;3.67;9;2;3;7.3;2.0;3.6;1.0
1/10/2003;2007;6;1/06/2007;3.67;9;2;5;3.3;1.0;3.3;0.5
1/10/2003;2007;6;1/06/2007;3.67;9;3;2;25.3;6.0;4.2;3.6
1/10/2003;2007;6;1/06/2007;3.67;9;3;4;3.5;1.0;3.5;0.5
1/10/2003;2007;6;1/06/2007;3.67;9;3;5;3.3;1.0;3.3;0.5
1/10/2003;2007;6;1/06/2007;3.67;9;3;6;12.5;3.0;4.2;1.8
1/10/2003;2007;6;1/06/2007;3.67;9;4;1;15.0;3.0;5.0;2.1
1/10/2003;2007;6;1/06/2007;3.67;9;4;2;10.8;2.0;5.4;1.5
1/10/2003;2007;6;1/06/2007;3.67;9;4;3;13.5;2.0;6.8;1.9
1/10/2003;2007;6;1/06/2007;3.67;9;4;4;12.5;2.0;6.3;1.8
1/10/2003;2007;6;1/06/2007;3.67;9;4;5;7.3;2.0;3.6;1.0
1/10/2003;2007;6;1/06/2007;3.67;10;1;1;5.5;1.0;5.5;0.8
1/10/2003;2007;6;1/06/2007;3.67;10;1;2;13.5;3.0;4.5;1.9
1/10/2003;2007;6;1/06/2007;3.67;10;1;3;2.5;1.0;2.5;0.4
1/10/2003;2007;6;1/06/2007;3.67;10;1;4;12.5;2.0;6.3;1.8
1/10/2003;2007;6;1/06/2007;3.67;10;1;5;3.3;2.0;1.6;0.5
1/10/2003;2007;6;1/06/2007;3.67;10;1;6;18.0;3.0;6.0;2.6
1/10/2003;2007;6;1/06/2007;3.67;10;2;5;3.0;1.0;3.0;0.4
1/10/2003;2007;6;1/06/2007;3.67;10;2;6;10.8;4.0;2.7;1.5
1/10/2003;2007;6;1/06/2007;3.67;10;3;5;8.3;3.0;2.8;1.2
1/10/2003;2007;6;1/06/2007;3.67;10;4;2;12.0;2.0;6.0;1.7
1/10/2003;2007;6;1/06/2007;3.67;10;4;3;18.8;3.0;6.3;2.7
1/10/2003;2007;6;1/06/2007;3.67;10;4;4;8.3;2.0;4.1;1.2
1/10/2003;2007;6;1/06/2007;3.67;10;4;5;20.3;3.0;6.8;2.9
1/10/2003;2007;6;1/06/2007;3.67;10;4;6;5.0;1.0;5.0;0.7
1/10/2003;2007;6;1/06/2007;3.67;11;1;1;12.8;2.0;6.4;1.8
1/10/2003;2007;6;1/06/2007;3.67;11;1;3;14.8;4.0;3.7;2.1
1/10/2003;2007;6;1/06/2007;3.67;11;1;4;10.5;2.0;5.3;1.5
1/10/2003;2007;6;1/06/2007;3.67;11;1;5;6.3;1.0;6.3;0.9
1/10/2003;2007;6;1/06/2007;3.67;11;1;6;13.3;6.0;2.2;1.9
1/10/2003;2007;6;1/06/2007;3.67;11;2;1;11.0;2.0;5.5;1.6
1/10/2003;2007;6;1/06/2007;3.67;11;2;2;14.8;3.0;4.9;2.1
1/10/2003;2007;6;1/06/2007;3.67;11;2;3;5.8;2.0;2.9;0.8
1/10/2003;2007;6;1/06/2007;3.67;11;2;4;5.5;2.0;2.8;0.8
1/10/2003;2007;6;1/06/2007;3.67;11;2;5;14.0;2.0;7.0;2.0
1/10/2003;2007;6;1/06/2007;3.67;11;2;6;17.0;3.0;5.7;2.4
1/10/2003;2007;6;1/06/2007;3.67;11;3;1;7.0;1.0;7.0;1.0
1/10/2003;2007;6;1/06/2007;3.67;11;3;2;8.3;2.0;4.1;1.2
1/10/2003;2007;6;1/06/2007;3.67;11;3;3;2.5;1.0;2.5;0.4
1/10/2003;2007;6;1/06/2007;3.67;11;3;4;4.3;1.0;4.3;0.6
1/10/2003;2007;6;1/06/2007;3.67;11;3;5;18.8;4.0;4.7;2.7
1/10/2003;2007;6;1/06/2007;3.67;11;3;6;5.0;1.0;5.0;0.7
1/10/2003;2007;6;1/06/2007;3.67;11;4;1;17.5;3.0;5.8;2.5
1/10/2003;2007;6;1/06/2007;3.67;11;4;2;4.0;1.0;4.0;0.6
1/10/2003;2007;6;1/06/2007;3.67;11;4;3;6.5;1.0;6.5;0.9
1/10/2003;2007;6;1/06/2007;3.67;11;4;5;22.8;4.0;5.7;3.3
1/10/2003;2007;6;1/06/2007;3.67;11;4;6;4.5;1.0;4.5;0.6
1/10/2003;2007;6;1/06/2007;3.67;12;1;1;13.5;3.0;4.5;1.9
1/10/2003;2007;6;1/06/2007;3.67;12;1;2;11.3;3.0;3.8;1.6
1/10/2003;2007;6;1/06/2007;3.67;12;1;3;10.3;3.0;3.4;1.5
1/10/2003;2007;6;1/06/2007;3.67;12;1;4;8.0;2.0;4.0;1.1
1/10/2003;2007;6;1/06/2007;3.67;12;1;5;4.0;1.0;4.0;0.6
1/10/2003;2007;6;1/06/2007;3.67;12;1;6;16.3;5.0;3.3;2.3
1/10/2003;2007;6;1/06/2007;3.67;12;2;1;11.0;3.0;3.7;1.6
1/10/2003;2007;6;1/06/2007;3.67;12;2;2;3.5;1.0;3.5;0.5
1/10/2003;2007;6;1/06/2007;3.67;12;2;3;3.3;1.0;3.3;0.5
1/10/2003;2007;6;1/06/2007;3.67;12;2;4;14.5;3.0;4.8;2.1
1/10/2003;2007;6;1/06/2007;3.67;12;2;5;2.0;1.0;2.0;0.3
1/10/2003;2007;6;1/06/2007;3.67;12;2;6;10.5;3.0;3.5;1.5
1/10/2003;2007;6;1/06/2007;3.67;12;3;1;19.0;4.0;4.8;2.7
1/10/2003;2007;6;1/06/2007;3.67;12;3;3;8.8;3.0;2.9;1.3
1/10/2003;2007;6;1/06/2007;3.67;12;3;5;2.8;1.0;2.8;0.4
1/10/2003;2007;6;1/06/2007;3.67;12;3;6;5.5;2.0;2.8;0.8
1/10/2003;2007;6;1/06/2007;3.67;12;4;1;15.8;4.0;3.9;2.3
1/10/2003;2007;6;1/06/2007;3.67;12;4;2;3.0;1.0;3.0;0.4
1/10/2003;2007;6;1/06/2007;3.67;12;4;3;4.3;1.0;4.3;0.6
1/10/2003;2007;6;1/06/2007;3.67;12;4;4;9.5;2.0;4.8;1.4
1/10/2003;2007;6;1/06/2007;3.67;12;4;5;14.5;3.0;4.8;2.1
1/10/2003;2007;6;1/06/2007;3.67;12;4;6;8.5;2.0;4.3;1.2
1/10/2003;2007;6;1/06/2007;3.67;13;1;1;7.8;3.0;2.6;1.1
1/10/2003;2007;6;1/06/2007;3.67;13;1;5;11.5;3.0;3.8;1.6
1/10/2003;2007;6;1/06/2007;3.67;13;1;6;5.0;1.0;5.0;0.7
1/10/2003;2007;6;1/06/2007;3.67;13;2;1;10.3;2.0;5.1;1.5
1/10/2003;2007;6;1/06/2007;3.67;13;2;2;5.0;1.0;5.0;0.7
1/10/2003;2007;6;1/06/2007;3.67;13;2;3;9.0;3.0;3.0;1.3
1/10/2003;2007;6;1/06/2007;3.67;13;2;4;9.0;2.0;4.5;1.3
1/10/2003;2007;6;1/06/2007;3.67;13;2;5;7.8;2.0;3.9;1.1
1/10/2003;2007;6;1/06/2007;3.67;13;2;6;5.5;1.0;5.5;0.8
1/10/2003;2007;6;1/06/2007;3.67;13;3;2;4.0;1.0;4.0;0.6
1/10/2003;2007;6;1/06/2007;3.67;13;3;4;6.8;2.0;3.4;1.0
1/10/2003;2007;6;1/06/2007;3.67;13;3;5;4.3;2.0;2.1;0.6
1/10/2003;2007;6;1/06/2007;3.67;13;4;1;13.5;3.0;4.5;1.9
1/10/2003;2007;6;1/06/2007;3.67;13;4;2;9.0;2.0;4.5;1.3
1/10/2003;2007;6;1/06/2007;3.67;13;4;3;8.3;2.0;4.1;1.2
1/10/2003;2007;6;1/06/2007;3.67;13;4;4;8.0;2.0;4.0;1.1
1/10/2003;2007;6;1/06/2007;3.67;13;4;5;12.3;3.0;4.1;1.8
1/10/2003;2007;6;1/06/2007;3.67;13;4;6;23.0;4.0;5.8;3.3
1/10/2003;2007;6;1/06/2007;3.67;14;1;1;2.3;1.0;2.3;0.3
1/10/2003;2007;6;1/06/2007;3.67;14;1;2;8.0;2.0;4.0;1.1
1/10/2003;2007;6;1/06/2007;3.67;14;1;3;12.8;4.0;3.2;1.8
1/10/2003;2007;6;1/06/2007;3.67;14;1;4;2.0;1.0;2.0;0.3
1/10/2003;2007;6;1/06/2007;3.67;14;1;5;12.5;3.0;4.2;1.8
1/10/2003;2007;6;1/06/2007;3.67;14;1;6;9.3;3.0;3.1;1.3
1/10/2003;2007;6;1/06/2007;3.67;14;2;1;2.0;1.0;2.0;0.3
1/10/2003;2007;6;1/06/2007;3.67;14;2;2;8.8;2.0;4.4;1.3
1/10/2003;2007;6;1/06/2007;3.67;14;2;5;2.8;1.0;2.8;0.4
1/10/2003;2007;6;1/06/2007;3.67;14;2;6;7.3;2.0;3.6;1.0
1/10/2003;2007;6;1/06/2007;3.67;14;3;3;2.3;1.0;2.3;0.3
1/10/2003;2007;6;1/06/2007;3.67;14;3;4;5.8;2.0;2.9;0.8
1/10/2003;2007;6;1/06/2007;3.67;14;4;2;8.3;2.0;4.1;1.2
1/10/2003;2007;6;1/06/2007;3.67;14;4;6;12.5;2.0;6.3;1.8
1/10/2003;2007;6;1/06/2007;3.67;15;1;1;2.5;1.0;2.5;0.4
1/10/2003;2007;6;1/06/2007;3.67;15;1;2;10.0;2.0;5.0;1.4
1/10/2003;2007;6;1/06/2007;3.67;15;1;3;2.0;1.0;2.0;0.3
1/10/2003;2007;6;1/06/2007;3.67;15;1;4;11.3;2.0;5.6;1.6
1/10/2003;2007;6;1/06/2007;3.67;15;1;5;8.3;2.0;4.1;1.2
1/10/2003;2007;6;1/06/2007;3.67;15;2;1;8.3;2.0;4.1;1.2
1/10/2003;2007;6;1/06/2007;3.67;15;2;2;8.0;2.0;4.0;1.1
1/10/2003;2007;6;1/06/2007;3.67;15;2;6;4.0;1.0;4.0;0.6
1/10/2003;2007;6;1/06/2007;3.67;16;1;1;4.0;1.0;4.0;0.6
1/10/2003;2007;6;1/06/2007;3.67;16;1;2;2.0;1.0;2.0;0.3
1/10/2003;2007;6;1/06/2007;3.67;16;1;4;2.5;1.0;2.5;0.4
1/10/2003;2007;6;1/06/2007;3.67;16;1;5;4.0;1.0;4.0;0.6
1/10/2003;2007;6;1/06/2007;3.67;16;1;6;6.0;2.0;3.0;0.9
1/10/2003;2007;6;1/06/2007;3.67;16;2;1;5.5;2.0;2.8;0.8
1/10/2003;2007;6;1/06/2007;3.67;16;2;2;10.0;2.0;5.0;1.4
1/10/2003;2007;6;1/06/2007;3.67;16;2;4;6.3;2.0;3.1;0.9
1/10/2003;2007;6;1/06/2007;3.67;16;2;5;2.0;1.0;2.0;0.3
1/10/2003;2007;6;1/06/2007;3.67;16;2;6;5.5;2.0;2.8;0.8
1/10/2003;2007;6;1/06/2007;3.67;16;3;1;2.0;1.0;2.0;0.3
1/10/2003;2007;6;1/06/2007;3.67;16;3;2;1.3;1.0;1.3;0.2
1/10/2003;2007;6;1/06/2007;3.67;16;3;3;3.0;1.0;3.0;0.4
1/10/2003;2007;6;1/06/2007;3.67;16;4;1;13.5;3.0;4.5;1.9
1/10/2003;2007;6;1/06/2007;3.67;16;4;2;5.0;2.0;2.5;0.7
1/10/2003;2007;6;1/06/2007;3.67;16;4;3;2.8;1.0;2.8;0.4
1/10/2003;2007;6;1/06/2007;3.67;16;4;5;4.0;1.0;4.0;0.6
1/10/2003;2007;6;1/06/2007;3.67;16;4;6;4.3;2.0;2.1;0.6
1/10/2003;2007;6;1/06/2007;3.67;17;1;1;10.3;3.0;3.4;1.5
1/10/2003;2007;6;1/06/2007;3.67;17;1;2;11.8;3.0;3.9;1.7
1/10/2003;2007;6;1/06/2007;3.67;17;1;3;6.5;2.0;3.3;0.9
1/10/2003;2007;6;1/06/2007;3.67;17;1;4;15.5;4.0;3.9;2.2
1/10/2003;2007;6;1/06/2007;3.67;17;1;5;7.8;2.0;3.9;1.1
1/10/2003;2007;6;1/06/2007;3.67;17;1;6;6.8;2.0;3.4;1.0
1/10/2003;2007;6;1/06/2007;3.67;17;2;1;6.0;2.0;3.0;0.9
1/10/2003;2007;6;1/06/2007;3.67;17;2;2;3.3;2.0;1.6;0.5
1/10/2003;2007;6;1/06/2007;3.67;17;2;3;4.5;2.0;2.3;0.6
1/10/2003;2007;6;1/06/2007;3.67;17;2;4;3.5;1.0;3.5;0.5
1/10/2003;2007;6;1/06/2007;3.67;17;2;5;8.8;2.0;4.4;1.3
1/10/2003;2007;6;1/06/2007;3.67;17;2;6;7.3;2.0;3.6;1.0
1/10/2003;2007;6;1/06/2007;3.67;17;3;1;3.3;1.0;3.3;0.5
1/10/2003;2007;6;1/06/2007;3.67;17;3;2;5.0;1.0;5.0;0.7
1/10/2003;2007;6;1/06/2007;3.67;17;3;3;6.5;2.0;3.3;0.9
1/10/2003;2007;6;1/06/2007;3.67;17;3;4;4.3;2.0;2.1;0.6
1/10/2003;2007;6;1/06/2007;3.67;17;3;5;8.0;2.0;4.0;1.1
1/10/2003;2007;6;1/06/2007;3.67;17;3;6;4.5;1.0;4.5;0.6
1/10/2003;2007;6;1/06/2007;3.67;17;4;1;4.8;1.0;4.8;0.7
1/10/2003;2007;6;1/06/2007;3.67;17;4;2;12.0;4.0;3.0;1.7
1/10/2003;2007;6;1/06/2007;3.67;17;4;3;9.3;2.0;4.6;1.3
1/10/2003;2007;6;1/06/2007;3.67;17;4;6;13.5;2.0;6.8;1.9
1/10/2003;2007;6;1/06/2007;3.67;18;1;1;11.5;3.0;3.8;1.6
1/10/2003;2007;6;1/06/2007;3.67;18;1;2;15.3;4.0;3.8;2.2
1/10/2003;2007;6;1/06/2007;3.67;18;1;4;14.5;3.0;4.8;2.1
1/10/2003;2007;6;1/06/2007;3.67;18;1;5;7.3;1.0;7.3;1.0
1/10/2003;2007;6;1/06/2007;3.67;18;1;6;16.8;3.0;5.6;2.4
1/10/2003;2007;6;1/06/2007;3.67;18;2;1;7.3;2.0;3.6;1.0
1/10/2003;2007;6;1/06/2007;3.67;18;2;3;8.8;2.0;4.4;1.3
1/10/2003;2007;6;1/06/2007;3.67;18;2;4;16.0;5.0;3.2;2.3
1/10/2003;2007;6;1/06/2007;3.67;18;2;5;11.8;4.0;2.9;1.7
1/10/2003;2007;6;1/06/2007;3.67;18;2;6;8.5;2.0;4.3;1.2
1/10/2003;2007;6;1/06/2007;3.67;18;3;1;3.0;1.0;3.0;0.4
1/10/2003;2007;6;1/06/2007;3.67;18;3;2;4.5;2.0;2.3;0.6
1/10/2003;2007;6;1/06/2007;3.67;18;3;3;5.5;2.0;2.8;0.8
1/10/2003;2007;6;1/06/2007;3.67;18;3;4;10.3;3.0;3.4;1.5
1/10/2003;2007;6;1/06/2007;3.67;18;3;5;13.0;3.0;4.3;1.9
1/10/2003;2007;6;1/06/2007;3.67;18;3;6;9.3;2.0;4.6;1.3
1/10/2003;2007;6;1/06/2007;3.67;18;4;2;21.3;4.0;5.3;3.0
1/10/2003;2007;6;1/06/2007;3.67;18;4;3;10.5;2.0;5.3;1.5
1/10/2003;2007;6;1/06/2007;3.67;18;4;4;9.8;2.0;4.9;1.4
1/10/2003;2007;6;1/06/2007;3.67;18;4;5;25.8;4.0;6.4;3.7
1/10/2003;2007;6;1/06/2007;3.67;18;4;6;19.5;3.0;6.5;2.8
1/10/2003;2007;6;1/06/2007;3.67;19;1;1;14.8;4.0;3.7;2.1
1/10/2003;2007;6;1/06/2007;3.67;19;1;2;15.8;3.0;5.3;2.3
1/10/2003;2007;6;1/06/2007;3.67;19;1;3;2.5;2.0;1.3;0.4
1/10/2003;2007;6;1/06/2007;3.67;19;1;4;5.5;3.0;1.8;0.8
1/10/2003;2007;6;1/06/2007;3.67;19;1;5;10.0;2.0;5.0;1.4
1/10/2003;2007;6;1/06/2007;3.67;19;1;6;13.5;4.0;3.4;1.9
1/10/2003;2007;6;1/06/2007;3.67;19;2;1;5.0;1.0;5.0;0.7
1/10/2003;2007;6;1/06/2007;3.67;19;2;2;7.8;2.0;3.9;1.1
1/10/2003;2007;6;1/06/2007;3.67;19;2;3;5.3;2.0;2.6;0.8
